titre_comm,comm,date,loc,note,photo
Suite pour un séjour de 3 jrs et 2 nuits,"Bon établissement Cependant, quelques ''hics'' 1) pour profiter dès l'arrivée en gare du parc, j'ai pris le service ''Disney express'' situé dans la gare. Ainsi je récupérais mes billets d'entrée et de restauration, mais ayant pris une suite, je devais également bénéficier des fastpass VIP pour un passage plus rapide à certaines attractions. Je n'ai pu les récupérer que le soir en me faisant enregistrer à l'l'hôtel. Du coup, une journée à faire de longues files d'attente malgré le prix supplémentaire. Franchement décevant, organisation à revoir.",Culture759782 a écrit un avis (avr. 2019),"None, None",bubble_40,no
Bon séjour dans l’ensemble,"L’hôtel est très beau, les chambres sont grandes et magnifiques, nous avons très bien dormi le calme était présent. Nous avons tester le petit déjeuner et aussi le buffet du soir au cap cod, tous les deux très bons et très complets. Pas de queue à notre arrivée le matin nous avons été reçu de suite et très bien accueilli. Un peu d’attente pour récupérer les clés à 15h mais cela reste correct. Le personnel de l’hôtel est super. Les points négatifs pour moi sont déjà les travaux au bord du lac qui nous rallongeais le temps de marche, nous étions du coup l’hôtel le plus éloignés à pied pourtant l’un des plus cher, nous n’avons pas utilisé les navettes car l’attente était équivalente à la marche à pied.  Ensuite la piscine, nous sommes rester 5mn dedans, trop d’enfant qui crient…",Amandine P a écrit un avis (avr. 2019),"Lisle-sur-Tarn, France",bubble_30,yes
Très bon séjour.,"Je tiens d'abord à remercier tout le personnel de cet hôtel qui fait vraiment tout pour rendre notre séjour encore meilleur et toujours avec un grand sourire.  Notre chambre au 5 étage vu parking et avec balcon. 2 grands lits très confortables. La propreté est partout (chambre et parties communes). La Salle de bain avec baignoire et WC non séparé, je suis pas fan.    Les petits déjeuners sous forme de buffet sont servi dans les 2 restaurants du rdc. Chaque chambre est placée à table. Après  c'est littéralement la guerre vers 7h30/8h00. Bruyant et agité ce n'est pas un endroit pour se réveiller calmement.   L'hôtel est équipé d'une grande piscine couverte et extérieur que nous n'avons malheureusement pas testé du fait de notre séjour trop court.   L'hôtel est à 5 minutes en bus…",Raphael26 a écrit un avis (avr. 2019),"Mercurol, France",bubble_40,no
Hôtel Newport beach,"Excellent emplacement pour cet hôtel. Personnel dévoué, attentif et chaleureux. le tour du petit lac pour se rendre sur le Parc est très sympa.... Seul bémol; le manque d'insonorisation des chambre et d'équipement pour le tarif demandé. A recommandé cependant. ",Cathy a écrit un avis (avr. 2019),"Châlons-en-Champagne, France",bubble_40,no
Bof.....,"Excessivement cher, l'hôtel à apparemment mal vieilli, les finitions sont déplorables comme le mobilier. Immense usine à sommeil avec des couloirs interminables, et un hall d'entrée minuscule pour rentabiliser au mieux l'espace...... Les femmes de ménage ont jeté négligemment les pyjamas et les doudous des enfants sur le lit, ""time is money"".....  Ne vaut pas ses 4 étoiles, vous payez surtout la boutique Disney et la queue pour être pris en photo avec un personnage Disney dans le hall, ça fait cher la queue pour 2 oreilles....... Point positif le personnel du restaurant a été exceptionnel !!",Phil a écrit un avis (avr. 2019),"Arles, France",bubble_20,no
Avril 2019,"JE suis déçu du newport bay, en effet il y avait des travaux donc à pied nous mettions beaucoup plus de temps qu’au Sequoia qui est moins cher!! De plus la chambre petite sans mini bar comparé au New York ",Escape05434834400 a écrit un avis (avr. 2019),"None, None",bubble_30,no
bon hotel,"chambre agréable, propre et lits très confortables piscine agréable mais loin des chambres les tarifs du restaurant et du bar sont très élevés : 48 euros la bouteille de sancerre , je trouve cela exagéré!!!!!!!",Daydream60637486808 a écrit un avis (avr. 2019),"None, None",bubble_40,no
La magie continue,"Nous avons passé 3 jours merveilleux dans ce superbe hotel, c'est la deuxieme fois que nous y séjournons, et notre préféré dans les hotels disney, nous reviendrons je vous le recpmmande vivement , merci Mickey et ses amis",Paolo L a écrit un avis (avr. 2019),"None, None",bubble_50,no
Joli mais trop cher...,"Nous avons pu séjourner dans ce bel hôtel pour la première fois mais le prix est beaucoup trop important par rapport au temps qu'on y a passé. Nous étions logés dans une chambre tout au bout d'un couloir interminable juste à l'étage en face d'un bulldozer en pleine période de travaux (il faut savoir que l'accès piétons au parc est en travaux et il faut finalement faire un détour à pied, ce qui fait perdre le bénéfice de la proximité). Nous avons finalement pu être relogés dans une aile plus calme et je tiens à remercier le personnel de la réception pour ce geste. Nous n'avons pas du tout profité des infrastructures de l'hôtel car le petit déjeuner était beaucoup trop cher et nous n'avons pas eu le temps d'aller à la piscine . Nous avons préféré déjeuner au Mac Donald, ce qui m'a…",zaz a écrit un avis (avr. 2019),Belgique,bubble_30,no
Grosse déception,"Habitué à l'Hôtel New York en face, très décevant sur la disposition de l'hôtel et de ses chambres. Plus cher et moins confortable que son voisin. Service bagage inefficace, distance chambre-ascenseur trop grande, lits ""planche de bois"", personnel très gentil mais parfois envahissant (repas), sinon buffet ++",Global42245564602 a écrit un avis (avr. 2019),"None, None",bubble_30,no
Bon moment en famille.,"Très bon accueil! Hôtel un peu loin du parc avec les enfants. Chambre très propre, demande à être modernisée comme le restaurant le Yath Club. Quand à la cuisine, plat équilibré pour les enfants. Le hic, cuisson de la viande dans le menu à la carte. Sur cuisson du veau. Bon séjour en général ",Virginie F a écrit un avis (avr. 2019),"None, None",bubble_40,no
Très bon séjour,Personnel ultra accueillant et aux petits soins . Vue magnifique depuis l'hotel. Nous avons eu une chambre mitoyenne avec notre famille comme convenu avec une porte communicante . Petit bémol concernant le matelas a ressort légèrement trop mou a mon gout (critère purement personnel ) Petit déjeuner copieux et varié.,Gi N a écrit un avis (avr. 2019),Froidfond,bubble_40,no
Usurpations de titre,Dans une chambre soit disant supérieure 2 lits en 140 rideau taché joint de pare baignoire décollé petite toile d araignée  non vraiment très loin d un 4 étoiles en France de plus la restauration a des prix d étoilé Michelin pour un pauvre buffet non vraiment déçu de ce séjour qui se devait féerique nous en étions très loin nous sommes ce soir dans un  b& b et vraiment c est mieux au niveau literie calme propreté équivalente  chambre plus grande qualité prix rien a redire ,Peter R a écrit un avis (avr. 2019),"None, None",bubble_20,no
Loin d’un 4 étoiles,Literie pas top escaliers menant au restaurent fort sales nourriture très très moyenne. Si vous voulez visiter Les parc rester dans un hôtel mais pas à  Disney sauf si vous aimez être considéré comme du bétail.,Relax819929 a écrit un avis (avr. 2019),"None, None",bubble_20,no
séjour a l’hôtel,"très bon séjour dans cette hôtel . Passer 2 nuits dans une chambre avec 2 grand lit avec une très bonne literie . Chambre très agréable pour un 4 étoile .Je peu comparer avec l’hôtel Disney  5 étoiles .Je préfère le Newport Bay club , pour les chambre que je trouve mieux et la literie plus confortable . Le personnels est plus souriant et plus réceptif au client et a leur attend . Le personnel de la  conciergerie et vraiment souriant et surtout Jocelyn qui avec sont amabilité vous rend le séjour plus facile . Le personnel de la boutique vous donne vraiment envie d'acheter dans cette boutique . Pour le petit déjeuner prit le matin tout était parfait comme le personnel   . Je répondrai  au question et vous donnerai   plus de renseignement  si vous le souhaitez",patrickk1959 a écrit un avis (avr. 2019),"Orléans, France",bubble_40,no
Bel hôtel,"Nous avons séjourné dans cet hotel pour une famille de 4 personnes adultes. Le newport bayclub est le plus grand hotel proposé par Disney, on se perds un peu au début mais tout est bien indiqué. Assez beau, si vous prenez la chambre standard, on ne voit pas de grande différence avec le sequoia ou le new york en terme de superficie (ou alors très légère ?), la chambre reste très jolie mais la douche n'est pas pratique avec une demie vitre et notre pommeau fuiyait. Un conseil : apporter votre gel douche, pour ma part celui de l'hôtel m'a provoqué des allergies. Pour l'accès au parc, obligés de contourner le lac pour le rejoindre à pied (le chemin plus court étant fermé ) ce qui est un peu dommage. Des navettes gratuites toutes les 15-20min bien remplies étaient appréciables pour…",Selendya a écrit un avis (avr. 2019),"Aix-en-Provence, France",bubble_40,yes
Top,"Très bel hôtel idéalement situé avec le passage de navette pour les moins courageux qui vous déposeront aux portes des parcs.  L’hôtel est lumineux et spacieux quoique qu’un peu trop grand et donc un vrai labyrinthe.   Différents points négatifs : le manque d’information pour la piscine. En effet, dans les chambres rien n’indique que la piscine dispose de casier et de serviette donc beaucoup se ballade dans l’hôtel à moitié nu pour rejoindre la piscine où avec des serviettes inutiles. La robinetterie de la chambre avait quelque soucis il fallait mettre du côté froid pour avoir de l’eau tiède.   Sinon le personnel est gentil et agréable et à l’écoute. (rare a Disney).  C’était un très bon séjour mise à part ça, lit spacieux et très confortable, chambre propre et agréable. Nous y…",Franck D a écrit un avis (avr. 2019),"Calais, France",bubble_40,yes
La magie de Disney opère dès l'entrée du Newport,"Superbe hôtel, chambre spacieuse à 10 minutes à pied des parcs. Nous sommes revenus après y avoir séjournés il y a plusieurs années, un peu comme un retour aux sources, toujours aussi merveilleux, on a des étoiles plein les yeux en route pour la magie de Disney. Un petit bémol cependant concernant la piscine intérieure, pas en adéquation avec la grandeur de l'hôtel, la piscine du Ranch David Crocquett est beaucoup mieux, mais elle reste très originale quand même, mais trop petite.",Corinne L a écrit un avis (avr. 2019),"Nuits-Saint-Georges, France",bubble_40,yes
Superbe,"C’est la seconde fois que nous profitons de l’un des hôtels de Disney (le précédent était l’hôtel New-York) et je dois dire que nous n’avons pas regretté ce choix: chambre spacieuse, lit très confortable, ensemble bien équipé. Tout petit bémol : la salle d’eau (composée des toilettes et d’une baignoire) ne dispose pas d’éclairage indépendant, il faut allumer la petite salle d’eau comprenant un dressing pour se changer pour bénéficier de l’éclairage. Pas toujours simple d’autant plus lorsque cette petite pièce ne se ferme qu’avec un rideau. L’hôte reste très calme et ravissant.",Julia6913 a écrit un avis (avr. 2019),"Villefranche-sur-Saône, France",bubble_50,no
une expérience magnifique,"Un voyage en famille magique et magnifique. Nous en avons eu plein les yeux et le coeur. Car si on y va en famille, c'est pour voir les étoiles dans les yeux de nos enfants. Ce souvenir sera gravé dans nos mémoires. Et le petit déjeuner de rêve avec les princesses...car non seulement la nourriture est bonne mais en plus les princesses sont magnifiques! Et l'accueil super. Chaque personne que nous avons pu croiser est polie et souriante. Nous avons été très bien reçus dans l'hôtel New Port Bay Club, les chambres sont spacieuses et la literie est super. Et le restaurant... nous avons super bien mangé.  C'est sûr le bémol, c'est le prix! On ne va pas chez Disney pour ne pas dépenser un centime. Il faut prévoir ce séjour à l'avance et prendre le temps de mettre de côté, c'est ce que…",304emelineb a écrit un avis (avr. 2019),"Censeau, France",bubble_50,no
