titre_comm,comm,date,loc,note,photo
Hôtel 3 étoiles veillissant,"Nous avons séjourné le 07et 08 mars  2 adultes et un enfant  Voyage spécial pour l anniversaire de notre fille  Chambre 236   J ai l impression qu avec la fermeture de l hôtel New York , le séquoia est pris d assaut , le parking était complet de chez complet, je pense avoir trouvé la dernière place disponible . Au niveau de la réception, je trouve également que le personnel était peu agréables. Au niveau des chambres , je les trouves de plus en plus vieillissantes , bois des meubles élimés ,  carrelages de la salle de bain avec joints abîmés et serviette de bain fort usées. Impossible d allumer le chauffage , la grille d aération faisait un bruit infernal Quasiment plus de produits de douche par rapport à nos précédent voyages, machine à glaçons ne fonctionnait plus. Au niveau…",786St_phane_G_13 a écrit un avis (mars 2019),"Mons, Belgique",bubble_30,no
Hôtel toujours aussi accueillant,"L'hôtel a vieilli et aurait besoin d'un coup de neuf mais il reste toujours très agréable et accueillant  Le personnel est très gentil et souriant La chambre était propre et en bon état Seul bémol : chambre 5235, toutes les fenêtres étaient condamnées et il faisait bcp trop chaud dans la chambre Nous étions à 3 chambres et la nôtre était la seule dans ce cas C'était une 1ère en Golden forest Club et les petits plus (fastpass, boissons, petits déjeuners, plateau d'accueil, réception privative....) sont vraiment très agréables Nous reviendrons certainement ! ",carlauta74 a écrit un avis (mars 2019),"Rumilly, France",bubble_40,no
Séjour Sequoia Lodge,"Nous avons choisis une chambre avec vue sur le lac. La chambre est très spacieuse, mais les décors sont un peu vieillot. On note également un grand manque en terme de prises pour recharger plusieurs appareils en même temps. L’hôtel est à proximité des parcs, le buffet pour le petit déjeuner ou pour le dîner sont excellents et le service est parfait. ",Léa L a écrit un avis (mars 2019),"None, None",bubble_50,no
"Comme toujours, magique et unique",Ce parc et cet hôtel restent définitivement les endroits où chacun peut s'évader et vivre pendant quelque temps dans un monde magique hors d'une vie parfois trop prenante et conventionnelle. Nous y retournerons encore autant que possible.,Sightseer12190301991 a écrit un avis (mars 2019),"None, None",bubble_40,no
séjour entre filles à Disneyland Paris,"Hotel agréable, chambre propre , confortable , personnel sympathique et souriant.Petit déjeuner copieux avec du choix ( tant sucré que salé). Les horaires de la bagagerie et des navettes sont bien en adéquation avec les horaires du parc, donc aucun souci d'organisation pendant le séjour, tout est fait pour vous simplifier la vie.  La navette entre le parc et l’hôtel ( et inversement ) et vraiment bien appréciable. Le seul petit bémol durant le séjour fut les heures de magie en plus ( pour les résidents des Hôtels Disney , des attractions sont ouvertes de 8h30 à 9h30  sur les 2 parcs ) or sur nos 2 matinées des problèmes sur les attractions ( 3 en panne sur 3 devant être ouvertes à Disney Studio et au moins 4 sur  8 au disneyland Parc) au final à peine 30 petites minutes de ""…",turner34281 a écrit un avis (mars 2019),"Pouzolles, France",bubble_40,no
Très bien,"Hôtel très agréable et très bien situé, personnel très accueillant. Grande chambre standard à la propreté impeccable, mériterait peut être quelques rénovations (baignoire avec de nombreuses retouches de mastic, pas grave mais pas super joli). Pas mal d'espaces de convivialité donc très adapté à des groupes je pense. Possibilité de prendre un petit déjeuner plus économique au bar. La deco est peut être moins marquée que dans le Newport qui est vraiment très joli (je ne peux comparer que ces deux-là) mais le rapport qualité prix est meilleur. ",alm2014385 a écrit un avis (mars 2019),"Paris, France",bubble_50,no
"Unique, une immersion qui vous fait oublier un instant votre quotidien et vos soucis","C'est une évasion qui se prépare longtemps à l'avance avec une tirelire à remplir et un calendrier compte à rebours.. un accueil chaleureux malgré le monde et le travail à fournir, des boutiques dont les produits sont de qualité et une ambiance d'évasion ; nous venons une fois par an retrouver notre âme d'enfant qui nous procure beaucoup de bien et j'avoue rattraper le temps perdu..et mon compagnon laisse son cœur fondre et lâche prise ..nous rentrons chez nous le sourire aux lèvres bien que le séjour soit court, il vaut bien une semaine de vacances...dommage que dans ce parc si joli les toilettes côté femme soit si dégradées alors que le personnel nettoie sans relâche ..le spectacle son et lumière est splendide et merci de ne pas l'avoir annulé malgré le mauvais temps, notre…",Departure50158076557 a écrit un avis (mars 2019),"None, None",bubble_50,no
superbe hôtel,"Première fois à cet hôtel. Un peu d'appréhension, mais en fait très belle surprise. Chambre très correcte. Repas du soir (buffet) excellent, large choix. Pas très bruyant. En plus nous avions réservé à la dernière minute. Buffet du petit déjeuner excellent aussi.  Niveau bruit rien à dire, c'est très calme. Super cadre! A refaire très rapidement!!!",montessonceline a écrit un avis (mars 2019),"Chatou, France",bubble_40,no
Magnifique cadre pour un super séjour,"Bel hôtel dans un beau cadre forestier, on se croirait au canada. On avait pris le séjour avec la demi pension, on a mangé le soir à l'hôtel, buffet bien fourni et varié, une boisson comprise dans la réservation salle très propre et personnel agréable, idéal après une journée dans le parc. La chambre fonctionnelle, sdb avec baignoire, 2 lits doubles, très propre et la literie était correcte Le petit déjeuner comme le soir c'est un buffet avec beaucoup de choix de quoi prendre des force pour une bonne journée dans le parc. On avait choisi la demi pension directement lors de notre réservation, ça revient moins cher que si on commande sur place.Dans le parc on a mangé fast food car on avait un repas le soir qui nous attendait et un bon petit déjeuner. Un navette nous conduit à…",Kerc73 a écrit un avis (mars 2019),"Comines-Warneton, Belgique",bubble_50,no
"Bien situé, sympathique et confortable","L'hôtel Sequoia Lodge est l'un des mieux situés par rapport au parc (10 minutes à pied) et à la route d'accès (aucune de ses chambres ne donne directement sur les embouteillages). C'est vrai qu'il aurait besoin d'être rafraîchi si on le compare au reste du parc et aux autres hôtels mais il ne s'agit à mon sens que de peinture un peu écaillée ici et là. Il est confortable, on y est très bien accueilli. Le bar avec son immense cheminée est splendide mais on  trouve peu de consommations en-dessous de 10 euros. Les chambres sont vastes et la literie, confortable. C'est la version ""medium"" en terme de qualité dans les hôtels Disney: les chambres sont nettement plus grandes qu'au Cheyenne ou au Santa Fé mais ce n'est pas non plus le grand luxe (hôtel Disney). Par rapport aux hôtels…",joellemignonover2017 a écrit un avis (mars 2019),"Aywaille, Belgique",bubble_40,no
"Cadre reposant, bon emplacement ",Nous avons été surclassé dans cet hôtel lors de notre séjour à Disney. Le cadre est reposant avec beaucoup de végétation. On peut se rendre aux parcs à pied en 10 minutes de marche. Le personnel est souriant et agréable. Les chambres sont assez grandes mais vieillissantes. Nous n avons pas testé le restaurant. Je recommande cet hôtel ,Carogui34 a écrit un avis (mars 2019),"Le Crès, France",bubble_40,no
séjour presque réussi,"Hotel bien situé, la marche à pied pour les parcs est approprié. Malheureusement la commande (chambre communiquante) n'a pas été respecté (simplement cote à cote, peu évident pour la surveillance des enfants)",Freedom64247251135 a écrit un avis (mars 2019),"None, None",bubble_30,no
Super séjour,Super séjour-  suite spacieuse -  Une peluche offerte à chaque enfant. 1 vip fast pass par personne. 10-15 minutes de marche de disneyland. Bref très bien.  Seul bémol : la temperature dans les chambres où il faisait vraiement trop chaud. on a mis du temps à faire refroidir la chambre.,Guillaume O a écrit un avis (mars 2019),"Issy-les-Moulineaux, France",bubble_50,no
Superbe séjour,"Nous venons depuis de nombreuses années dans cet hôtel qui représente pour nous le meilleur compromis du resort. De plus avec l’optIon golden forest la vie nous est facilitée. Pour la piscine nous avons eu accès à celle du Newportbay, celle de l’hôtel étant fermée pour travaux. Accueil, gentillesse, disponibilité du personnel, confort très correct. A recommander en attendant de voir comment sera la nouvelle mouture de l’hôtel « avenger",Christ T a écrit un avis (mars 2019),"Lautrec, France",bubble_50,no
Tres bon hotel,"Tres bon séjour dans cet hotel ou nous avons deja séjourné il y a 9 ans, merci au personnel très acceuillant et toujours disponible pour répondre a nos questions. Le petit dejeuner et les repas au restaurant sont exellent ainsi que le gouter.",Dream57473335821 a écrit un avis (mars 2019),"Fleurance, France",bubble_40,no
Un hôtel séduisant,C'est notre 3ème séjour au Sequoia Lodge. L'hôtel est situé dans un écrin de verdure et au milieu des Pins. C'est vraiment très agréable. Le hall est magnifique avec son sol en pierre. Le bar est lui aussi superbe avec sa grande cheminée et son bois sombre...  La magie s'arrête toutefois là. Les couloirs sont très longs et assez sombre... des couloirs d'hôtel... rien de plus. Les ascenseurs sont souvent blindés de monde.  Ce coup ci nous avions décidé de prendre une chambre en Golden Forest. Accueil personnalisé directement dans un bureau spécifique c'est très agréable. Avec une chambre vous avez le droit à un Fast Pass Hôtel par jour sur le parc et par personne. Ce Fast Pass vous permet de passer une fois dans la journée par la file Fast Pass. Les autres avantages du Golden…,Family Loisirs a écrit un avis (mars 2019),"Orléans, France",bubble_40,no
Hôtel excellent avec un très bon accueil. Séjour inoubliable.,"Séjour merveilleux. L'accueil est excellent. L'hôtel est très bien situé par rapport au parc Disney. Le petit déjeuner est appréciable avec du choix pour tous. Le buffet à volonté est juste délicieux, il y en a pour tous les goûts. Nous sommes très heureux de notre séjour.",Curious57845532177 a écrit un avis (mars 2019),"None, None",bubble_50,no
Très bon hôtel ,Très agréablement surprise par cet hôtel. De belles chambres bien décorées sur le thème de Bambi et ce que j'ai apprécié c'est le calme. La chambre est bien agencée et à 10 minutes à pied du parc. Belle ambiance. ,Vanessa B a écrit un avis (mars 2019),"Fosses-la-Ville, Belgique",bubble_50,no
J'ai séjourné dans cet hôtel avec ma fille et mes deux petits enfants.Réservation faite par Leroux Lucie,"Ayant déjà séjourné dans cet hôtel en chambre standard je n'ai pas noté de différence avec les chambres Lounge;Par contre points très positifs pour le petit déjeuner, dans un espace chaleureux et plus calme. bon point également pour les repas pris à l’hôtel bons et copieux et large choix.Par contre l'idée du goûter est bonne mais difficile d'en profiter car trop d'aller retour.On perd trop de temps.Il faudrait que le goûter puisse être pris dans le parc.",595geneviever a écrit un avis (mars 2019),St Germain Laval,bubble_50,no
