titre_comm,comm,date,loc,note,photo
"Pas déçu !! ... Pour la situation, un hôtel Disney c'est top !","Ayant réservé cet hôtel pour une nuit avec le Pass Infinity, nous avons trouvé le prix abordable en comparaison avec les hôtels à proximité mais hors Disney.   A la réception, après avoir montré notre Pass, carte d'identité et numéro de réservation ... documents à compléter et hop l'affaire était réglée.  Nous avons eu une chambre dans le bloc 23 - partie ""Martin le dépanneur"". Très bien. Chambre spacieuse (nous étions deux adultes avec un bébé), fonctionnelle, propre, bien agencée pour des courts séjours (quelques nuits).  Il s'agissait de notre premier hôtel à Disney même et bien que le Santa Fé ne soit peut-être pas le mieux côté, nous ne regrettons pas et nous y retournerons sans hésiter.  Pour ce qui est des disponibilités à l'hôtel, machines à café, Starbucks, restaurant,…",Jonathan L a écrit un avis (oct. 2018),Forchies-la-Marche,bubble_40,yes
Super hotel Disney au rpix abordable,"En tant qu'étudiant nous avons adoré cette hotel, de part son faible cout, et pour le super rapport qualité prix. Certe nous n'étions pas tout près du parc disney, mais on ne l'a jamais quitté tellement que les décors et le chemins piétons est juste magnifique. A l'hotel on se croirait ailleurs. mais on a toujours les petits détails disney qui sont juste magnifique! La carte magnétique en guise de ""clef de chambre, accès aux parcs et aux fast pass"" est juste super !! en plus cela ne prend pas de place. Le fait de ne pas devoirs retourner rendre les clef à la réception, est un vrai gain de temps ! surtout si vous logez dans les bâtiments proche du chemin en direction des parcs. Et la carte magnétique permet de garder un joli souvenir. JE CONSEIL VIVEMENT CETTE HOTEL !",Coucas a écrit un avis (oct. 2018),"Bievre, Belgique",bubble_40,no
Très bon rapport qualité prix ,J'ai séjourné une nuit à l hôtel Santa fe. De l'accueil le matin pour le check in au check out le lendemain je n ai rien à redire. Le hall est thématise sur le Mexique avec des cast member en tenue. Pas testé le restaurant. La boutique est bien achalandée. La chambre est propre lumineuse. 2 lit doubles. La literie est agréable j'ai passé une très bonne nuit. La salle de bain est suffisante. Il manquerai je pense des mouchoirs dans la salle de bain. Je recommande cet hôtel. C'est le moins cher des hôtels disney mais il na  pas à rougir face aux autres pour les avoir tous testé. Jy reviendrai très certainement sans plus aucun à priori. ,vincent2229 a écrit un avis (oct. 2018),"Saint-Renan, France",bubble_50,no
Super méga génial,Super le personnel et super accueillant et gentil il font tous ce qu'il peuvent pour vous mettre a l'aise je recommande ainsi que le petit déjeuner.C'EST sur au prochain voyage on retournera a cette hôtel,rebtof a écrit un avis (oct. 2018),"Dour, Belgique",bubble_50,no
Joli hôtel  et parc magique!,"Positif : la magie de Disney avec des enfants! le personnel très souriant, les parades très réussies avec de bons danseurs! la propreté du parc est irréprochable. Négatif: tarifs très élévés pour se nourrir, même sans faire d'excés!",Chantale L a écrit un avis (oct. 2018),"Voiron, France",bubble_50,no
Super Séjour à l'Hotel Santa FE,"Bonjour,   Super séjour à l'hotel, très agréable. Je voulais vraiment remercié le personnel de l’hôtel Santa Fe pour leur sens du service... Merci à Cédric de nous avoir accueillis tout les matins au petit déjeuner avec le sourire! On le dit toujours quand nous sommes mécontent, alors je le fait quand je suis satisfait!!! Les enfants ont aimé le parc, et nous avons passé de super soirée au Disney village. Super séjour!  Bravo!",onizu4a a écrit un avis (oct. 2018),"Villevaude, France",bubble_50,no
Santa fe,L’hôtel est vraiment agréable très bon séjour passez là bas les services sont très bien très pratique et l’es personne sont très bien attentionné dès que vous avez un problème il sont là pour aider vraiment très bien je recommande ,miiika59 a écrit un avis (oct. 2018),"Comines-Warneton, Belgique",bubble_50,no
"Soiree jazz Disney studio , déçut de l’hôtel et ","Lors d’une soirée jazz au disney studio le 29 septembre le soir de mon anniversaire , je réserve la nuit sur place au santa fe, la douche est mal nettoyée ! Des cheveux encore par terre et sur la serviette ! La bonde pour prendre un bain est inexistante ! Donc nous ne pouvons prendre un bain ! Le téléphone pour appeler l’accueil ne fonctionne pas car le fil est coupé . Le lit peu confortable ... dur à nôtre goût . Manque de confort total pour un prix à 350 euros la nuit . Le petit déjeuner est infâme ! Et cher pour ce que c’est  La prochaine fois je choisirai mieux l’hôtel ! A éviter mais cela dépanne étant sur place ! Mais à ce prix c’est de l’escroquerie !",LaurenBordelaise a écrit un avis (oct. 2018),"Bordeaux, France",bubble_30,yes
"bel hôtel sur le thème "" Cars""","Bel hôtel Disney sur le thème de ""Cars"". Beaux espaces communs, chambres petites mais suffisantes,propres et bien décorées (dépaysement garanti !). Gentillesse du personnel ; bon petit déjeuner (rien de chaud mais large choix), et resto avec buffet tex-mex ""la Cantina"" ( très bon ). Navettes très régulières et rapides; sinon à 20 mn à pied du parc (jolie promenade). Seul (petit) bémol...Certaines chambres sont situées loin du bâtiment principal (avec accueil, resto, et bar)",Chantal T a écrit un avis (oct. 2018),"Mons, Belgique",bubble_40,no
Hôtel sympathique ,"Nous avons séjourné 2 nuits d1ns cet hôtel, nous étions 3 adultes. Chambre de taille moyenne, plutôt propre (quand nous sommes arrivés, un capuchon de bouteilles de l'ait bébé avait été oublié sur le meuble) avec salle de bain avec baignoire et wc. L'insonorisation n'y est pas, on entend tout des chambres voisines et encore pire, les personnes et les enfants qui courent et crient dans le couloir.  Pour le reste, la réception, le personnel de l'hôtel, ils sont top, tjrs un bjr, un sourire.  Le bar de l'hôtel est sympathique (compté +- 10€ pour un cocktail) et il faut aller passer commande direct au bar.  Le restaurant est très bon mais c'est un buffet à volonté à 29,99€ avec eau ou soft compris par adultes.  Le parking est facile d'accès et pas de soucis pour trouver un…",Morgane D a écrit un avis (oct. 2018),"Bruxelles, Belgique",bubble_40,no
Séjour au Santa Fe,"Très bon accueil, informations complètes, logement propre.  Personnel agréable et compétent.  Petit-déjeuner copieux avec un large choix - chaud, froid, sucré, salé.  Emplacement de parking assez large et proche du logement.",vanessadel2000 a écrit un avis (sept. 2018),"Montignies-Saint-Christophe, Belgique",bubble_50,no
De bons souvenirs,"Très bon séjour au pays de Mickey! Voyage en famille, beau temps, pas trop de monde la semaine donc on a bien profité! spectaculaire animation son et lumière , superbe parade, bref nous avons tous était émerveillé. A refaire dès que possible",audreydanhier a écrit un avis (sept. 2018),"Mons, Belgique",bubble_50,no
Un peu decue,Un peu déçue.  J'ai fait tous les hôtels Disney et je ne recommande pas vraiment celui-ci. Pour les mêmes prestations je préfère le Cheyenne: ambiance entre autre.  Quand nous avons voulu prendre possession de notre chambre elle était déjà occupée...  C'est la 1ère fois que ça nous arrive. ..Mais devoir refaire toutes les démarches à 22h30 c'est pas très sympa... ,schmitzchristelle56 a écrit un avis (sept. 2018),"None, None",bubble_30,no
Un séjour très agréable !!,Nous y avons séjourner avec deux enfants de 3ans et 4ans ils ont adoré et nous aussi !!! Il est vraiment top et le personnel l'est également !!! À refaire sans hésitations !!! Le décor est vraiment beau !! Les fans de Cars seront ravis !!!,loutheojim a écrit un avis (sept. 2018),"Le Vigan, France",bubble_40,no
Super sejour,Nous avons séjourner 3 jours à 15 personnes. Super bien gérer par l'équipe du Santa fé. Les chambres sont très propre.l acceuil du personnel super. Tout le monde est très attentionné de l agent d acceuil à l agent de sécurité.le CANTINA est très bien fourni. L hôtel est super bien situer proche du parc le temps pour aller au parc passe vite car le cadre est super. Je vous le conseille les yeux fermé en couple ou en très grande famille. Merci d avoir rendu ce séjour super ,Jules F a écrit un avis (sept. 2018),"Marssac-sur-Tarn, France",bubble_50,yes
Convivial ,"Le prix correspond bien à la qualité, il ne faut pas s’attendre au grand luxe effectivement car c’est beaucoup moins cher que la plupart des hôtels Disney ! Mais ça correspond largement à la prestation attendue ! Beaucoup aimé !",Ornella R a écrit un avis (sept. 2018),"None, None",bubble_40,yes
Mauvais,"Nous avons séjourné une nuit du 25 au 26 septembre 2018. Pavillon 54, chambre 134 étage numéro 1. Très déçu....nous arrivons dans la chambre et là comme n'importe qui le ferais après plusieurs heures sur la route nous souhaitons allez aux toilettes. Je découvre une cuvette apparement jamais changer, toute décoloré avec traces d'urine. L'envie est pressante du coup je met du papier toilette sur la cuvette bien sûr, je regarde autour de moi et je découvre visiblement une salle de bain laissé a l'abandon total. Je regarde la baignoir et le carrelage en dessous de celle ci n'ai pas fixé (sans jointure apparement). Des traces multiples de peintures qui coulent sur les murs. Allez je me dit ce n'ai pas trop grave, je me décide a prendre un bain pour me détendre et au moment de vider…",amandagold4 a écrit un avis (sept. 2018),"Alliston, Canada",bubble_10,no
Convivial ,"2ème séjour en famille dans cet hôtel. Lieu agréable, propre et personnel agréable. Décoration sur le thème de cars. Situé à quelques minutes du parc, dans un cadre dépaysant...Rien à redire sur l'ensemble de l'hôtel. ",Béatrice M a écrit un avis (sept. 2018),"Arvillard, France",bubble_50,no
Disneyland® Paris-Val d'Europe Half Marathon ,"Beau cadre et déco sympa. La réception agréable et professionnelle. Dans le cadre du rundisney des sessions petit dej etaient prévues a partir de 5h. L'hotel est juste a cote du parc, environ 10 mn a pied. Tout est ok",goldfrance a écrit un avis (sept. 2018),"Dijon, France",bubble_40,yes
Génial,Nous avons séjourné dans cette hôtel pour le fun disney ! Tout a été parfait. Le personnel attentionné et très gentil et surtout disponible. La chambre a été nickel ! Rien à redire sur cette hôtel !!!,MarineFlzt a écrit un avis (sept. 2018),"La Grande Motte, France",bubble_50,no
Magique,"Notre séjour fut tout simplement magique. Le lieu, l'accueil et l'univers tout était parfait. Nous n'avons pas été stressé, nous avons profiter de chaque moment, nous avons vu beaucoup de personnages (ce qui est un plus) je recommande cette destination ",dhaussymichael a écrit un avis (sept. 2018),"Pouzols, France",bubble_50,no
Très bien,"Nous y avons passé une nuit sèche juste avant notre séjour au Newport Bay Club.  L’hotel A super bien plus à mon fils qui adooore Cars. Maintenant côté pratique, l’hotel est très propre soigné, nous a permis de faire une chouette balade, assez facile d’accès et les bâtiments sont très bien renseignés. Côté confort... on sent bien la différence avec les hôtels plus haut... les lits bcp moins confortables et plus étroits ( pour les douleurs de dos ce fut difficile).  Le personnel était super agréable. Chouette hôtel mais que je ne prendrais pas pour un séjour complet.",Virginie C a écrit un avis (sept. 2018),"Philippeville, Belgique",bubble_40,no
Disney's Hotel Santa Fe,"Très bon hôtel, le rapport qualité prix est parfait. Le personnel est très serviable. Notre seul regret est sur le buffet du soir et le café du matin.Proche du parc même à pied. La déco est un peu passée mais reste très correcte. ",Stay756401 a écrit un avis (sept. 2018),"None, None",bubble_40,no
magique,"un hotel vraiment très propre et acceuillant, seul problème du moment, les travaux donc les navettes moins présente, mais heureusement possibilité de prendre les navettes de l'hotel cheyenne, car nous avions une chambre qui bordait le canal donc a 2 pas de l'autre hotel!",gstef2018 a écrit un avis (sept. 2018),"Berson, France",bubble_50,no
