dateSejour,situation,titre_comm,comm,loc,langue,dateAvis,note,photo
None, En famille,"Super parc, mais ils essaient de faire du profit à chaque instant ;-)","Vraiment beau parc avec une attention aux détails, à mon avis, le personnel est toujours très sympathique et serviable, les attractions sont vraiment géniales, en particulier les montagnes russes (y compris Hyperspace Mountain) sont très amusantes, la nourriture dans le hall de Discoveryland n'est pas très recommandable (traitement de masse classique) Je préférerais aller ailleurs. De plus, je ne comprends pas très bien pourquoi vous séparez les deux parcs et devez payer un supplément pour les deux... Avec le recul, nous aurions probablement réussi à voir les deux parcs en une journée. Cependant, je n'ai pas pu évaluer cela bien à l'avance et n'avais acheté le billet que pour un seul parc. S'il s'agissait d'un seul grand parc avec un seul billet, je lui donnerais 5 étoiles, donc il n'y a ""que"" 4 merci pour le grand et séjour inoubliable",5 contributions,de,None,"4,0 sur 5 bulles",yes
None, En famille,moment magique à Disneyland,"C'était notre première fois à Disneyland, malgré l'heure d'hiver, la plupart des manèges étaient ouverts. Disneyland lui-même est un véritable monde de rêve, vous ne pouvez pas arrêter d'être émerveillé ! Les employés étaient tous super sympas, la nourriture n'est pas extraordinaire, mais on ne s'attendrait pas à quelque chose de spécial dans un parc d'attractions. Dans l'ensemble, c'était magnifique, vous pouvez vous évader et être enchanté",16 contributions,de,None,"4,0 sur 5 bulles",yes
nov. 2022 , En famille,Scandaleux,Scandaleux ce parc se moque totalement des ses clients. Un irrespect à croire que la direction n à pas d enfant. Attendre 70 mns pour une attraction avec un enfant de 4 ans c est mission impossible.  A croire qu elle ne sont plus adapter quand au niveau sécurité on peut se poser la question dans le cas d un mouvement de foule.je ne vous parle pas de la restauration Scandaleux également pas de place il faut manger debout ou assis à même le sol dans le froid.Pour ma part fini Mickey et fais le faire savoir à l ensemble de mon réseau.  Il y a d autre parcs,1 contribution,fr,Écrit le 1 décembre 2022,"1,0 sur 5 bulles",no
nov. 2022 , En famille,Disneyland Paris,"Quelle merveilleuse expérience merveilleuse! Ma fille adulte et moi avons voyagé pour cette visite à l'occasion du 30 e anniversaire. L'année dernière, nous avons visité Disney World pour le 50e et prévoyons de visiter Disneyland l'année prochaine pour le 75e !",4 contributions,en,Écrit le 29 novembre 2022,"5,0 sur 5 bulles",no
nov. 2022, En solo,DECEPTION,"Ce n'est pas la visite qui est notée car nous ne viendrons pas comme chaque année à Noel depuis 1995 mais la pratique abusive de Disneyland Paris sur les réservations...- Plus d'accueil et plus de possibilité de payer sur place, - Refus des chèques cadeaux pour le paiement en ligne avec obligation de réserver en ligne,  -Pas de possibilité de réserver le restaurant deux mois à l'avance comme annoncé sur l'application à télécharger, (le numéro de téléphone ne répondant jamais)... restaurant déjà surbooké pour les clients ayant la possibilité de réserver un an à l'avance en ayant bien sûr au préalable acheté le forfait, parc + hôtel...Il faut pousser à la consommation. Quid des clients qui veulent passer une journée et déjeuner...Où est l'esprit Disney, la magie comme annoncée, rien...Une politique commerciale injuste et désastreuse. Dommage.","Paris, France",fr,Écrit le 29 novembre 2022,"1,0 sur 5 bulles",no
nov. 2022 , En famille,Expérience unique!!!,Tout parfait!!! C'est déjà la quatrième fois au parc mais cela semble toujours être la première fois ... Recommandé pour ceux qui veulent vivre une expérience unique sans soucis ...,"Sardaigne, Italie",it,None,"5,0 sur 5 bulles",no
nov. 2022 ,None,Uma experiencia agradável e horrível ao mesmo tempo,"Quand nous sommes arrivés à l'hôtel Santa Fé et avons essayé d'ouvrir la porte de la chambre, cela ne fonctionnait pas, j'ai dû aller à la réception et leur demander de vérifier le problème, ils ont dit qu'ils enverraient quelqu'un là-bas, après 20 minutes d'attente à la porte de la chambre, un membre du personnel est apparu qui parlait à peine anglais et qu'il a changé les piles du lecteur de porte et cela ne fonctionnait toujours pas, il a ouvert la porte avec une clé et a dit que quelqu'un y irait pour résoudre le problème plus tard La chambre était très basique et la salle de bain était sale. Le dîner était horrible, nous sommes allés à 9h30 avec un rendez-vous, quand nous sommes arrivés, il n'y avait pas grand-chose et une partie de la nourriture était froide. J'étais en train de dîner et j'ai remarqué que l'heure de fermeture approchait pour récupérer les bagages et j'ai laissé de la nourriture dans l'assiette et boire dans le verre, mon partenaire est allé au buffet pour prendre des desserts et quand je suis revenu à table ils avaient tout enlevé .95% du personnel des hôtels et des parcs ne sait pas parler anglais.","Silves, Portugal",en,Écrit le 29 novembre 2022,"3,0 sur 5 bulles",no
None, En famille,Décevant dégoûtant personnel très impoli,"Nous sommes arrivés le 24 à 9 heures du matin pour l'ouverture, il a fallu beaucoup de temps pour entrer dans le premier scan de sac, puis celui inutile où le personnel regarde les billets. Je considère cela comme inutile puisque vous devez ensuite faire Que et scanner votre billet pour entrer. Ce parc est très fréquenté et beaucoup plus petit que les parcs de Floride avec beaucoup moins à faire. Les magasins sont bien décorés et thématiques, mais reproduisent des articles, il n'y a pas de magasins uniques comme il y en a en Floride, pratiquement aucune signalisation autour des parcs. Le deuxième jour, nous sommes arrivés en même temps, puis nous avons découvert que le parc fermait tôt le vendredi, ce n'était pas indiqué lors de l'achat des billets sur le site. nous avons d'abord visité le parc des studios Disney à 9h30. Beau paysage qui ressemble un peu aux studios hollywoodiens mais qui est loin d'être aussi bon cet endroit est très petit et les zones sont petites nous sommes allés sur Aladdin. Nous sommes ensuite retournés au parc principal où il y avait un énorme Que à l'entrée de l'hôtel Disney qui a pris une demi-heure pour passer, puis à travers les gens qui scannent les sacs où déjà assis à 16h00 en attendant que le défilé de Noël commence à 17h00 nous avions vu cela la nuit précédente, nous marchions dans Main Street pour essayer de traverser la foule lorsqu'un employé grossier de Disney nous a dit de quitter la route et de nous tenir debout pour regarder le spectacle que nous devions maintenant dépasser la foule sur le chemin. Nous sommes ensuite allés à nouveau sur le manoir hanté et les pirates des Caraïbes nous avaient prévu de manquer le spectacle nocturne et le feu d'artifice comme nous l'avons vu la nuit précédente. Penser que ce sera calme et plus de manèges à monter. Maintenant, c'était la partie dégoûtante sur les pirates existants des Caraïbes à 1910, nous sommes allés couper là où se trouve Peter Pan et cette zone et nous sommes arrêtés par un travailleur agressif de Disney debout tenant un bâton lumineux rouge. qui a crié non c'est proche de toi doit faire des feux d'artifice en peignant son bâton lumineux à ce moment-là, il y avait des flux massifs de personnes qui se rencontraient en se réveillant les uns dans les autres, ces travailleurs de Disney forçaient partout les gens dans une zone. On nous a alors dit que tous les manèges étaient fermés, nous avons décidé de quitter le parc à ce stade. Conclusion moi-même était très décevant nous sommes allés à Disney en Floride et avons eu des billets de 14 jours avec des laissez-passer rapides en 2019 cet endroit ne ressemblait en rien à Disney pour moi l'endroit a l'air bien le personnel est une blague et très impoli la sécurité est bonne même si ma femme est une très grande fan de dinsey et elle a été déçue par le personnel et le manque de temps pour faire des manèges cet endroit devrait être ouvert plus longtemps pour faire face à la taille de la foule et le fait que cet endroit est trop petit pour le nombre de personnes disney village est ok certains bâtiments bien conçus mais manquant par rapport à Disney jaillit mal","Gateshead, UK",en,Écrit le 1 décembre 2022,"3,0 sur 5 bulles",yes
None,None,Comme un parc d'attractions genre de foire,"Nous étions deux jours. L'un Disneyland et l'autre dans le studio Disney. A Disneyland ce qui nous a le plus plu ce sont les décorations, très bien faites. L'organisation a été très bonne. Les attractions n'ont pas été à la hauteur de ce que j'attendais, sauf pour certaines. Je pense que le prix ne correspond pas à l'entrée avec ce qui est proposé.","Aviles, Espagne",es,None,"3,0 sur 5 bulles",no
nov. 2022, En famille,super endroit à visiter,"J'ai adoré Disneyland Paris pour les vacances de Noël. Propre, amusant, invitant et les manèges étaient super.",3 contributions,en,None,"4,0 sur 5 bulles",no
nov. 2022 , En couple,"Tout est super, avec des détails et une ambiance soignés au maximum, mais assez cher","L'atmosphère est totalement magique et s'imprègne dès le début, dans tous les domaines et thèmes, à la fois dans le Studio Disney et dans le parc DisneyLand. Il y a des moments où la foule est très dense mais avec l'appli, en moyenne ou basse saison, on peut voir les deux parcs complets en 4 ou 5 jours. L'expérience est fabuleuse et si vous partez en pension complète, la nourriture est bonne et abondante. Que si le coût total en général est élevé, je pense que quelque chose pourrait être ajusté.",1 contribution,es,None,"5,0 sur 5 bulles",no
nov. 2022 , En famille,100% magique,"L'expérience Ratatouille est très amusante, c'était un favori de la famille. Malgré les 45 minutes d'attente, ça valait le coup. Beaucoup d'endroits pour manger et manger petit, mais un peu de temps d'attente. Parcs bien entretenus et propres. 100% Magie Disney !",11 contributions,pt,None,"5,0 sur 5 bulles",no
None, En famille,Excellent,"Parc très grande est fort sympathique. Je recommande fortement. Le seul bémol, le temps d’attente dans les manèges qui sont plutôt longue.","Metz, France",fr,Écrit le 28 novembre 2022,"5,0 sur 5 bulles",yes
None, Entre amis,Waregood,"L'endroit le plus heureux du monde. J'ai rencontré Boss Mickey quand j'ai franchi la porte. La file d'attente pour les articles était longue, mais la boutique de souvenirs était facile à parcourir. J'ai acheté le bandeau du 30e anniversaire de Chichititi auquel je pensais. Le feu d'artifice la nuit était si belle!","Angers, France",zh-cn,None,"5,0 sur 5 bulles",yes
nov. 2022 , En famille,Foutage de g****,"110 min d'attente pour toutes les attractions un tant soit peu intéressantes, donc on s'est rabattu sur tous les petits maneges avec 40 min d'attente.Au prix du billet, les 5 maneges qu'on est parvenus a faire ( type tapis magique ou lancelot) sont les maneges les plus chers du monde.Alors a 18e/pers pour couper la file a chaque manege, on peut encore faire plus cher.Magie du pognon toujours vivante, quant a moi c'était la dernière fois que j'y allais.",1 contribution,fr,None,"1,0 sur 5 bulles",no
None, En famille,Stupéfiant,"Mon partenaire et moi étions en visite en France et avons pensé que nous allions visiter Disneyland sur un coup de tête. La nourriture était absolument sensationnelle. J'ai eu le kebab végétarien et je n'ai jamais rien goûté de tel. Malheureusement, nous avions un budget serré mais nous avons passé une journée tellement incroyable, à tel point que nous restons à Disneyland Cheyenne en septembre de l'année prochaine et que nous ne pouvons pas attendre. !","Birmingham, UK",en,None,"5,0 sur 5 bulles",no
nov. 2022 , En famille,super séjour à l hotel marvel,"séjour à l hotel marvel. rien  à voir avec la déco du new york. déco vraiment sympa et amélioration du standing dans la chambre, une vraie réussite. resto au top ( le down town. période de noel , une des meilleures  La.piscine , un vrai moment de détente après une journée au parc. encore un tres bon souvenir d' un séjour à disney land paris.","Cité de Carcassonne, France",fr,None,"5,0 sur 5 bulles",no
